team,pitcher,pitcher_rest,date,season
SAJ,carraca01,6.0,2017-04-12,2017
SAJ,lodolni01,6.0,2017-04-13,2017
SAJ,,6.0,2017-04-14,2017
SAJ,brubajt01,6.0,2017-04-15,2017
SAJ,cuevawi01,5.0,2017-04-16,2017
SAJ,carraca01,6.0,2017-04-18,2017
SAJ,lodolni01,6.0,2017-04-19,2017
SAJ,brubajt01,5.0,2017-04-20,2017
SAJ,kayan01,,2017-04-21,2017
SAJ,vinesda01,,2017-04-22,2017
SAJ,carraca01,5.0,2017-04-23,2017
SAJ,lodolni01,5.0,2017-04-24,2017
SAJ,brubajt01,5.0,2017-04-25,2017
SAJ,vinesda01,5.0,2017-04-27,2017
SAJ,kayan01,6.0,2017-04-27,2017
SAJ,carraca01,5.0,2017-04-28,2017
SAJ,lodolni01,5.0,2017-04-29,2017
SAJ,kowarja01,16.0,2017-04-30,2017
SAJ,brubajt01,6.0,2017-05-01,2017
SAJ,kayan01,5.0,2017-05-02,2017
SAJ,carraca01,5.0,2017-05-03,2017
SAJ,lodolni01,6.0,2017-05-05,2017
SAJ,,5.0,2017-05-06,2017
SAJ,ventuyo01,,2017-05-07,2017
SAJ,carraca01,5.0,2017-05-08,2017
SAJ,englema01,,2017-05-09,2017
SAJ,lodolni01,5.0,2017-05-10,2017
SAJ,brubajt01,5.0,2017-05-11,2017
SAJ,ventuyo01,5.0,2017-05-12,2017
SAJ,carraca01,5.0,2017-05-13,2017
SAJ,kowarja01,14.0,2017-05-14,2017
SAJ,englema01,6.0,2017-05-15,2017
SAJ,brubajt01,5.0,2017-05-16,2017
SAJ,ventuyo01,5.0,2017-05-17,2017
SAJ,carraca01,5.0,2017-05-18,2017
SAJ,kowarja01,5.0,2017-05-19,2017
SAJ,englema01,5.0,2017-05-20,2017
SAJ,brubajt01,,2017-05-21,2017
SAJ,ventuyo01,6.0,2017-05-23,2017
SAJ,carraca01,6.0,2017-05-24,2017
SAJ,englema01,6.0,2017-05-26,2017
SAJ,brubajt01,6.0,2017-05-27,2017
SAJ,ventuyo01,5.0,2017-05-28,2017
SAJ,carraca01,5.0,2017-05-29,2017
SAJ,cuevawi01,44.0,2017-05-30,2017
SAJ,englema01,5.0,2017-05-31,2017
SAJ,brubajt01,,2017-06-01,2017
SAJ,lodolni01,23.0,2017-06-02,2017
SAJ,ventuyo01,6.0,2017-06-03,2017
SAJ,carraca01,,2017-06-04,2017
SAJ,,,2017-06-05,2017
SAJ,brubajt01,5.0,2017-06-06,2017
SAJ,lodolni01,5.0,2017-06-07,2017
SAJ,ventuyo01,6.0,2017-06-09,2017
SAJ,carraca01,6.0,2017-06-10,2017
SAJ,cuevawi01,6.0,2017-06-11,2017
SAJ,brubajt01,7.0,2017-06-13,2017
SAJ,lodolni01,7.0,2017-06-14,2017
SAJ,ventuyo01,7.0,2017-06-16,2017
SAJ,carraca01,7.0,2017-06-17,2017
SAJ,cuevawi01,7.0,2017-06-18,2017
SAJ,brubajt01,6.0,2017-06-19,2017
SAJ,,6.0,2017-06-20,2017
SAJ,ventuyo01,5.0,2017-06-21,2017
SAJ,carraca01,5.0,2017-06-22,2017
SAJ,cuevawi01,5.0,2017-06-23,2017
SAJ,brubajt01,5.0,2017-06-24,2017
SAJ,lodolni01,5.0,2017-06-25,2017
SAJ,ventuyo01,6.0,2017-06-27,2017
SAJ,carraca01,6.0,2017-06-28,2017
SAJ,cuevawi01,6.0,2017-06-29,2017
SAJ,brubajt01,6.0,2017-06-30,2017
SAJ,lodolni01,6.0,2017-07-01,2017
SAJ,ventuyo01,5.0,2017-07-02,2017
SAJ,carraca01,5.0,2017-07-03,2017
SAJ,cuevawi01,5.0,2017-07-04,2017
SAJ,,5.0,2017-07-05,2017
SAJ,lodolni01,5.0,2017-07-06,2017
SAJ,kowarja01,49.0,2017-07-07,2017
SAJ,carraca01,5.0,2017-07-08,2017
SAJ,cuevawi01,5.0,2017-07-09,2017
SAJ,kowarja01,7.0,2017-07-14,2017
SAJ,lodolni01,,2017-07-15,2017
SAJ,brubajt01,11.0,2017-07-16,2017
SAJ,carraca01,9.0,2017-07-17,2017
SAJ,cuevawi01,9.0,2017-07-18,2017
SAJ,kowarja01,5.0,2017-07-19,2017
SAJ,lodolni01,,2017-07-20,2017
SAJ,brubajt01,5.0,2017-07-21,2017
SAJ,,5.0,2017-07-22,2017
SAJ,cuevawi01,5.0,2017-07-23,2017
SAJ,lodolni01,4.0,2017-07-24,2017
SAJ,bakerbr01,96.0,2017-07-25,2017
SAJ,brubajt01,5.0,2017-07-26,2017
SAJ,carraca01,5.0,2017-07-27,2017
SAJ,cuevawi01,5.0,2017-07-28,2017
SAJ,lodolni01,5.0,2017-07-29,2017
SAJ,bakerbr01,5.0,2017-07-30,2017
SAJ,brubajt01,5.0,2017-07-31,2017
SAJ,cuevawi01,,2018-03-29,2018
SAJ,,,2018-03-30,2018
SAJ,,,2018-03-31,2018
SAJ,carraca01,,2018-04-01,2018
SAJ,,,2018-04-02,2018
SAJ,cuevawi01,5.0,2018-04-03,2018
SAJ,kowarja01,5.0,2018-04-04,2018
SAJ,brubajt01,6.0,2018-04-06,2018
SAJ,carraca01,6.0,2018-04-07,2018
SAJ,richaly01,6.0,2018-04-08,2018
SAJ,cuevawi01,6.0,2018-04-09,2018
SAJ,kowarja01,6.0,2018-04-10,2018
SAJ,brubajt01,5.0,2018-04-11,2018
SAJ,carraca01,6.0,2018-04-13,2018
SAJ,ventuyo01,,2018-04-17,2018
SAJ,richaly01,9.0,2018-04-17,2018
SAJ,cuevawi01,9.0,2018-04-18,2018
SAJ,kowarja01,9.0,2018-04-19,2018
SAJ,brubajt01,9.0,2018-04-20,2018
SAJ,carraca01,8.0,2018-04-21,2018
SAJ,richaly01,5.0,2018-04-22,2018
SAJ,cuevawi01,6.0,2018-04-24,2018
SAJ,kowarja01,6.0,2018-04-25,2018
SAJ,brubajt01,6.0,2018-04-26,2018
SAJ,carraca01,6.0,2018-04-27,2018
SAJ,richaly01,6.0,2018-04-28,2018
SAJ,cuevawi01,5.0,2018-04-29,2018
SAJ,kowarja01,5.0,2018-04-30,2018
SAJ,brubajt01,5.0,2018-05-01,2018
SAJ,carraca01,5.0,2018-05-02,2018
SAJ,richaly01,5.0,2018-05-03,2018
SAJ,ventuyo01,,2018-05-03,2018
SAJ,cuevawi01,5.0,2018-05-04,2018
SAJ,kowarja01,5.0,2018-05-05,2018
SAJ,brubajt01,5.0,2018-05-06,2018
SAJ,carraca01,6.0,2018-05-08,2018
SAJ,richaly01,6.0,2018-05-09,2018
SAJ,cuevawi01,6.0,2018-05-10,2018
SAJ,kowarja01,6.0,2018-05-11,2018
SAJ,brubajt01,6.0,2018-05-12,2018
SAJ,ventuyo01,10.0,2018-05-13,2018
SAJ,richaly01,6.0,2018-05-15,2018
SAJ,cuevawi01,6.0,2018-05-16,2018
SAJ,kowarja01,6.0,2018-05-17,2018
SAJ,brubajt01,6.0,2018-05-18,2018
SAJ,delacjo01,,2018-05-19,2018
SAJ,ventuyo01,7.0,2018-05-20,2018
SAJ,cuevawi01,6.0,2018-05-22,2018
SAJ,kowarja01,6.0,2018-05-23,2018
SAJ,brubajt01,6.0,2018-05-24,2018
SAJ,delacjo01,6.0,2018-05-25,2018
SAJ,richaly01,11.0,2018-05-26,2018
SAJ,cuevawi01,5.0,2018-05-27,2018
SAJ,kowarja01,5.0,2018-05-28,2018
SAJ,brubajt01,5.0,2018-05-29,2018
SAJ,delacjo01,5.0,2018-05-30,2018
SAJ,richaly01,6.0,2018-06-01,2018
SAJ,cuevawi01,6.0,2018-06-02,2018
SAJ,kowarja01,6.0,2018-06-03,2018
SAJ,brubajt01,7.0,2018-06-05,2018
SAJ,delacjo01,,2018-06-06,2018
SAJ,,6.0,2018-06-07,2018
SAJ,cuevawi01,6.0,2018-06-08,2018
SAJ,kowarja01,6.0,2018-06-09,2018
SAJ,brubajt01,5.0,2018-06-10,2018
SAJ,delacjo01,5.0,2018-06-11,2018
SAJ,richaly01,5.0,2018-06-12,2018
SAJ,cuevawi01,5.0,2018-06-13,2018
SAJ,kowarja01,6.0,2018-06-15,2018
SAJ,brubajt01,6.0,2018-06-16,2018
SAJ,delacjo01,6.0,2018-06-17,2018
SAJ,richaly01,7.0,2018-06-19,2018
SAJ,cuevawi01,,2018-06-20,2018
SAJ,kowarja01,6.0,2018-06-21,2018
SAJ,brubajt01,6.0,2018-06-22,2018
SAJ,carraca01,,2018-06-23,2018
SAJ,delacjo01,7.0,2018-06-24,2018
SAJ,cuevawi01,5.0,2018-06-25,2018
SAJ,,,2018-06-26,2018
SAJ,brubajt01,5.0,2018-06-27,2018
SAJ,carraca01,6.0,2018-06-29,2018
SAJ,delacjo01,6.0,2018-06-30,2018
SAJ,cuevawi01,6.0,2018-07-01,2018
SAJ,sotogr01,6.0,2018-07-02,2018
SAJ,brubajt01,6.0,2018-07-03,2018
SAJ,carraca01,5.0,2018-07-04,2018
SAJ,,6.0,2018-07-06,2018
SAJ,cuevawi01,6.0,2018-07-07,2018
SAJ,sotogr01,6.0,2018-07-08,2018
SAJ,carraca01,6.0,2018-07-10,2018
SAJ,,5.0,2018-07-11,2018
SAJ,cuevawi01,5.0,2018-07-12,2018
SAJ,sotogr01,5.0,2018-07-13,2018
SAJ,delacjo01,3.0,2018-07-14,2018
SAJ,carraca01,5.0,2018-07-15,2018
SAJ,delacjo01,6.0,2018-07-20,2018
SAJ,carraca01,6.0,2018-07-21,2018
SAJ,cuevawi01,10.0,2018-07-22,2018
SAJ,,,2018-07-23,2018
SAJ,,11.0,2018-07-24,2018
SAJ,delacjo01,5.0,2018-07-25,2018
SAJ,carraca01,6.0,2018-07-27,2018
SAJ,,,2018-07-28,2018
SAJ,sotogr01,5.0,2018-07-29,2018
SAJ,brubajt01,27.0,2018-07-30,2018
SAJ,delacjo01,6.0,2018-07-31,2018
SAJ,carraca01,,2019-03-28,2019
SAJ,oviedjo01,,2019-03-29,2019
SAJ,kowarja01,,2019-03-30,2019
SAJ,jayemy01,,2019-03-31,2019
SAJ,pillty01,,2019-04-01,2019
SAJ,carraca01,5.0,2019-04-02,2019
SAJ,oviedjo01,,2019-04-03,2019
SAJ,kowarja01,5.0,2019-04-04,2019
SAJ,jayemy01,5.0,2019-04-05,2019
SAJ,givenmy01,,2019-04-06,2019
SAJ,carraca01,5.0,2019-04-07,2019
SAJ,,6.0,2019-04-09,2019
SAJ,kowarja01,7.0,2019-04-11,2019
SAJ,jayemy01,7.0,2019-04-12,2019
SAJ,,,2019-04-13,2019
SAJ,carraca01,7.0,2019-04-14,2019
SAJ,oviedjo01,6.0,2019-04-15,2019
SAJ,kowarja01,5.0,2019-04-16,2019
SAJ,jayemy01,5.0,2019-04-17,2019
SAJ,cabrege01,5.0,2019-04-18,2019
SAJ,carraca01,5.0,2019-04-19,2019
SAJ,oviedjo01,5.0,2019-04-20,2019
SAJ,kowarja01,5.0,2019-04-21,2019
SAJ,jayemy01,6.0,2019-04-23,2019
SAJ,cabrege01,6.0,2019-04-24,2019
SAJ,carraca01,7.0,2019-04-26,2019
SAJ,kowarja01,,2019-04-27,2019
SAJ,jayemy01,5.0,2019-04-28,2019
SAJ,cabrege01,6.0,2019-04-30,2019
SAJ,carraca01,5.0,2019-05-01,2019
SAJ,kowarja01,5.0,2019-05-02,2019
SAJ,jayemy01,5.0,2019-05-03,2019
SAJ,givenmy01,28.0,2019-05-04,2019
SAJ,cabrege01,5.0,2019-05-05,2019
SAJ,carraca01,5.0,2019-05-06,2019
SAJ,kowarja01,5.0,2019-05-07,2019
SAJ,jayemy01,5.0,2019-05-08,2019
SAJ,petityu01,,2019-05-10,2019
SAJ,,5.0,2019-05-11,2019
SAJ,kowarja01,5.0,2019-05-12,2019
SAJ,jayemy01,6.0,2019-05-14,2019
SAJ,mckaybr01,,2019-05-15,2019
SAJ,carraca01,5.0,2019-05-16,2019
SAJ,kowarja01,5.0,2019-05-17,2019
SAJ,colonba01,,2019-05-18,2019
SAJ,jayemy01,5.0,2019-05-19,2019
SAJ,mckaybr01,5.0,2019-05-20,2019
SAJ,carraca01,5.0,2019-05-21,2019
SAJ,kowarja01,5.0,2019-05-22,2019
SAJ,kiliaca01,,2019-05-23,2019
SAJ,jayemy01,5.0,2019-05-24,2019
SAJ,mckaybr01,5.0,2019-05-25,2019
SAJ,carraca01,5.0,2019-05-26,2019
SAJ,,5.0,2019-05-27,2019
SAJ,kiliaca01,5.0,2019-05-28,2019
SAJ,jayemy01,5.0,2019-05-29,2019
SAJ,mckaybr01,6.0,2019-05-31,2019
SAJ,carraca01,6.0,2019-06-01,2019
SAJ,kowarja01,6.0,2019-06-02,2019
SAJ,kiliaca01,,2019-06-04,2019
SAJ,,7.0,2019-06-05,2019
SAJ,mckaybr01,6.0,2019-06-06,2019
SAJ,carraca01,6.0,2019-06-07,2019
SAJ,kowarja01,6.0,2019-06-08,2019
SAJ,kiliaca01,5.0,2019-06-09,2019
SAJ,jayemy01,6.0,2019-06-11,2019
SAJ,aguiaju01,,2019-06-12,2019
SAJ,carraca01,6.0,2019-06-13,2019
SAJ,kowarja01,6.0,2019-06-14,2019
SAJ,,6.0,2019-06-15,2019
SAJ,jayemy01,5.0,2019-06-16,2019
SAJ,aguiaju01,5.0,2019-06-17,2019
SAJ,carraca01,5.0,2019-06-18,2019
SAJ,,5.0,2019-06-19,2019
SAJ,kiliaca01,5.0,2019-06-20,2019
SAJ,jayemy01,5.0,2019-06-21,2019
SAJ,aguiaju01,5.0,2019-06-22,2019
SAJ,carraca01,5.0,2019-06-23,2019
SAJ,,5.0,2019-06-24,2019
SAJ,kiliaca01,5.0,2019-06-25,2019
SAJ,jayemy01,5.0,2019-06-26,2019
SAJ,pillty01,88.0,2019-06-28,2019
SAJ,carraca01,6.0,2019-06-29,2019
SAJ,kowarja01,6.0,2019-06-30,2019
SAJ,kiliaca01,6.0,2019-07-01,2019
SAJ,,6.0,2019-07-02,2019
SAJ,gantjo01,,2019-07-03,2019
SAJ,aguiaju01,12.0,2019-07-04,2019
SAJ,kowarja01,5.0,2019-07-05,2019
SAJ,kiliaca01,5.0,2019-07-06,2019
SAJ,jayemy01,5.0,2019-07-07,2019
SAJ,kowarja01,7.0,2019-07-12,2019
SAJ,kiliaca01,7.0,2019-07-13,2019
SAJ,,15.0,2019-07-14,2019
SAJ,jayemy01,8.0,2019-07-15,2019
SAJ,pfaadbr01,,2019-07-16,2019
SAJ,kowarja01,5.0,2019-07-17,2019
SAJ,givenmy01,75.0,2019-07-18,2019
SAJ,carraca01,5.0,2019-07-19,2019
SAJ,jayemy01,5.0,2019-07-20,2019
SAJ,pfaadbr01,5.0,2019-07-21,2019
SAJ,sotogr01,,2019-07-22,2019
SAJ,kowarja01,6.0,2019-07-23,2019
SAJ,carraca01,5.0,2019-07-24,2019
SAJ,pfaadbr01,5.0,2019-07-26,2019
SAJ,sotogr01,5.0,2019-07-27,2019
SAJ,kowarja01,5.0,2019-07-28,2019
SAJ,givenmy01,11.0,2019-07-29,2019
SAJ,pillty01,32.0,2019-07-30,2019
SAJ,pfaadbr01,5.0,2019-07-31,2019
SAJ,tropeni01,,2021-04-01,2021
SAJ,swarmma01,,2021-04-03,2021
SAJ,cessalu01,,2021-04-04,2021
SAJ,zeuchtj01,,2021-04-05,2021
SAJ,becktr01,,2021-04-06,2021
SAJ,tropeni01,6.0,2021-04-07,2021
SAJ,swarmma01,5.0,2021-04-08,2021
SAJ,gantjo01,,2021-04-09,2021
SAJ,zeuchtj01,5.0,2021-04-10,2021
SAJ,mazurad01,,2021-04-12,2021
SAJ,tropeni01,6.0,2021-04-13,2021
SAJ,cessalu01,10.0,2021-04-14,2021
SAJ,lugose01,,2021-04-15,2021
SAJ,,7.0,2021-04-17,2021
SAJ,francjp01,,2021-04-17,2021
SAJ,mazurad01,6.0,2021-04-18,2021
SAJ,tropeni01,7.0,2021-04-20,2021
SAJ,jayemy01,,2021-04-21,2021
SAJ,zeuchtj01,6.0,2021-04-23,2021
SAJ,mazurad01,6.0,2021-04-24,2021
SAJ,tropeni01,5.0,2021-04-25,2021
SAJ,jayemy01,6.0,2021-04-27,2021
SAJ,zeuchtj01,5.0,2021-04-28,2021
SAJ,mazurad01,6.0,2021-04-30,2021
SAJ,shawbr01,,2021-05-01,2021
SAJ,swarmma01,24.0,2021-05-02,2021
SAJ,zeuchtj01,5.0,2021-05-03,2021
SAJ,lugose01,19.0,2021-05-04,2021
SAJ,,5.0,2021-05-05,2021
SAJ,tropeni01,11.0,2021-05-06,2021
SAJ,swarmma01,5.0,2021-05-07,2021
SAJ,zeuchtj01,5.0,2021-05-08,2021
SAJ,davieza02,,2021-05-09,2021
SAJ,mazurad01,6.0,2021-05-11,2021
SAJ,tropeni01,6.0,2021-05-12,2021
SAJ,swarmma01,6.0,2021-05-13,2021
SAJ,zeuchtj01,6.0,2021-05-14,2021
SAJ,lugose01,11.0,2021-05-15,2021
SAJ,mazurad01,5.0,2021-05-16,2021
SAJ,tropeni01,6.0,2021-05-18,2021
SAJ,swarmma01,6.0,2021-05-19,2021
SAJ,zeuchtj01,6.0,2021-05-20,2021
SAJ,lugose01,6.0,2021-05-21,2021
SAJ,mazurad01,6.0,2021-05-22,2021
SAJ,tropeni01,5.0,2021-05-23,2021
SAJ,jayemy01,,2021-05-24,2021
SAJ,zeuchtj01,5.0,2021-05-25,2021
SAJ,danaca01,,2021-05-27,2021
SAJ,mazurad01,5.0,2021-05-27,2021
SAJ,tropeni01,5.0,2021-05-28,2021
SAJ,zeuchtj01,5.0,2021-05-30,2021
SAJ,,11.0,2021-05-30,2021
SAJ,mazurad01,5.0,2021-06-01,2021
SAJ,danaca01,6.0,2021-06-02,2021
SAJ,tropeni01,7.0,2021-06-04,2021
SAJ,swarmma01,6.0,2021-06-05,2021
SAJ,zeuchtj01,7.0,2021-06-06,2021
SAJ,mazurad01,7.0,2021-06-08,2021
SAJ,danaca01,7.0,2021-06-09,2021
SAJ,,6.0,2021-06-10,2021
SAJ,swarmma01,6.0,2021-06-11,2021
SAJ,zeuchtj01,6.0,2021-06-12,2021
SAJ,mazurad01,5.0,2021-06-13,2021
SAJ,danaca01,5.0,2021-06-14,2021
SAJ,tropeni01,5.0,2021-06-15,2021
SAJ,swarmma01,5.0,2021-06-16,2021
SAJ,cessalu01,64.0,2021-06-17,2021
SAJ,mazurad01,5.0,2021-06-18,2021
SAJ,danaca01,5.0,2021-06-19,2021
SAJ,,5.0,2021-06-20,2021
SAJ,swarmma01,6.0,2021-06-22,2021
SAJ,mazurad01,5.0,2021-06-23,2021
SAJ,lugose01,,2021-06-24,2021
SAJ,danaca01,6.0,2021-06-25,2021
SAJ,tropeni01,6.0,2021-06-26,2021
SAJ,swarmma01,5.0,2021-06-27,2021
SAJ,mazurad01,6.0,2021-06-29,2021
SAJ,zeuchtj01,18.0,2021-06-30,2021
SAJ,tropeni01,5.0,2021-07-01,2021
SAJ,danaca01,7.0,2021-07-02,2021
SAJ,swarmma01,6.0,2021-07-03,2021
SAJ,mazurad01,5.0,2021-07-04,2021
SAJ,zeuchtj01,6.0,2021-07-06,2021
SAJ,,6.0,2021-07-07,2021
SAJ,danaca01,7.0,2021-07-09,2021
SAJ,swarmma01,7.0,2021-07-10,2021
SAJ,mazurad01,7.0,2021-07-11,2021
SAJ,mazurad01,5.0,2021-07-16,2021
SAJ,tropeni01,11.0,2021-07-18,2021
SAJ,zeuchtj01,12.0,2021-07-18,2021
SAJ,swarmma01,9.0,2021-07-19,2021
SAJ,mazurad01,5.0,2021-07-21,2021
SAJ,zeuchtj01,5.0,2021-07-23,2021
SAJ,tropeni01,6.0,2021-07-24,2021
SAJ,swarmma01,6.0,2021-07-25,2021
SAJ,rowlech01,,2021-07-26,2021
SAJ,zeuchtj01,5.0,2021-07-28,2021
SAJ,mazurad01,7.0,2021-07-28,2021
SAJ,tropeni01,5.0,2021-07-29,2021
SAJ,swarmma01,5.0,2021-07-30,2021
SAJ,danaca01,22.0,2021-07-31,2021
SAJ,leonedo01,,2022-04-08,2022
SAJ,dunnju01,,2022-04-09,2022
SAJ,tropeni01,,2022-04-10,2022
SAJ,danaca01,,2022-04-11,2022
SAJ,,,2022-04-12,2022
SAJ,leonedo01,5.0,2022-04-13,2022
SAJ,dunnju01,5.0,2022-04-14,2022
SAJ,swarmma01,,2022-04-15,2022
SAJ,,6.0,2022-04-16,2022
SAJ,danaca01,6.0,2022-04-17,2022
SAJ,bolsimi01,7.0,2022-04-19,2022
SAJ,leonedo01,7.0,2022-04-20,2022
SAJ,dunnju01,7.0,2022-04-21,2022
SAJ,swarmma01,7.0,2022-04-22,2022
SAJ,danaca01,6.0,2022-04-23,2022
SAJ,bolsimi01,5.0,2022-04-24,2022
SAJ,leonedo01,5.0,2022-04-25,2022
SAJ,dunnju01,5.0,2022-04-26,2022
SAJ,swarmma01,5.0,2022-04-27,2022
SAJ,danaca01,5.0,2022-04-28,2022
SAJ,bolsimi01,5.0,2022-04-29,2022
SAJ,leonedo01,5.0,2022-04-30,2022
SAJ,dunnju01,5.0,2022-05-01,2022
SAJ,swarmma01,5.0,2022-05-02,2022
SAJ,danaca01,5.0,2022-05-03,2022
SAJ,bolsimi01,5.0,2022-05-04,2022
SAJ,leonedo01,5.0,2022-05-05,2022
SAJ,dunnju01,,2022-05-07,2022
SAJ,swarmma01,5.0,2022-05-07,2022
SAJ,danaca01,5.0,2022-05-08,2022
SAJ,bolsimi01,6.0,2022-05-10,2022
SAJ,leonedo01,6.0,2022-05-11,2022
SAJ,dunnju01,6.0,2022-05-13,2022
SAJ,tropeni01,28.0,2022-05-14,2022
SAJ,danaca01,7.0,2022-05-15,2022
SAJ,bolsimi01,6.0,2022-05-16,2022
SAJ,leonedo01,,2022-05-17,2022
SAJ,dunnju01,5.0,2022-05-18,2022
SAJ,tropeni01,6.0,2022-05-20,2022
SAJ,danaca01,6.0,2022-05-21,2022
SAJ,bolsimi01,6.0,2022-05-22,2022
SAJ,leonedo01,6.0,2022-05-23,2022
SAJ,dunnju01,6.0,2022-05-24,2022
SAJ,tropeni01,6.0,2022-05-26,2022
SAJ,,6.0,2022-05-27,2022
SAJ,,6.0,2022-05-28,2022
SAJ,,6.0,2022-05-29,2022
SAJ,dunnju01,7.0,2022-05-31,2022
SAJ,tropeni01,,2022-06-01,2022
SAJ,danaca01,6.0,2022-06-02,2022
SAJ,bolsimi01,6.0,2022-06-03,2022
SAJ,leonedo01,6.0,2022-06-04,2022
SAJ,dunnju01,5.0,2022-06-05,2022
SAJ,swarmma01,30.0,2022-06-06,2022
SAJ,danaca01,5.0,2022-06-07,2022
SAJ,bolsimi01,5.0,2022-06-08,2022
SAJ,leonedo01,6.0,2022-06-10,2022
SAJ,dunnju01,6.0,2022-06-11,2022
SAJ,swarmma01,6.0,2022-06-12,2022
SAJ,danaca01,6.0,2022-06-13,2022
SAJ,bolsimi01,,2022-06-14,2022
SAJ,,5.0,2022-06-15,2022
SAJ,dunnju01,5.0,2022-06-16,2022
SAJ,,5.0,2022-06-17,2022
SAJ,danaca01,5.0,2022-06-18,2022
SAJ,bolsimi01,5.0,2022-06-19,2022
SAJ,leonedo01,5.0,2022-06-20,2022
SAJ,dunnju01,,2022-06-21,2022
SAJ,swarmma01,,2022-06-22,2022
SAJ,danaca01,6.0,2022-06-24,2022
SAJ,bolsimi01,6.0,2022-06-25,2022
SAJ,,6.0,2022-06-26,2022
SAJ,dunnju01,6.0,2022-06-27,2022
SAJ,swarmma01,6.0,2022-06-28,2022
SAJ,danaca01,5.0,2022-06-29,2022
SAJ,,5.0,2022-06-30,2022
SAJ,leonedo01,5.0,2022-07-01,2022
SAJ,dunnju01,5.0,2022-07-02,2022
SAJ,rowlech01,,2022-07-02,2022
SAJ,swarmma01,5.0,2022-07-03,2022
SAJ,danaca01,5.0,2022-07-04,2022
SAJ,bolsimi01,5.0,2022-07-05,2022
SAJ,leonedo01,5.0,2022-07-06,2022
SAJ,benjawe01,,2022-07-07,2022
SAJ,swarmma01,5.0,2022-07-08,2022
SAJ,danaca01,5.0,2022-07-09,2022
SAJ,,,2022-07-10,2022
SAJ,leonedo01,6.0,2022-07-12,2022
SAJ,swarmma01,5.0,2022-07-13,2022
SAJ,dunnju01,12.0,2022-07-14,2022
SAJ,danaca01,6.0,2022-07-15,2022
SAJ,,6.0,2022-07-16,2022
SAJ,leonedo01,5.0,2022-07-17,2022
SAJ,dunnju01,8.0,2022-07-22,2022
SAJ,danaca01,8.0,2022-07-23,2022
SAJ,swarmma01,11.0,2022-07-24,2022
SAJ,leonedo01,9.0,2022-07-26,2022
SAJ,dunnju01,5.0,2022-07-27,2022
SAJ,bolsimi01,23.0,2022-07-28,2022
SAJ,danaca01,6.0,2022-07-29,2022
SAJ,swarmma01,6.0,2022-07-30,2022
SAJ,leonedo01,5.0,2022-07-31,2022
SAJ,danaca01,,2023-03-30,2023
SAJ,dunnju01,,2023-04-01,2023
SAJ,jeffrje01,,2023-04-02,2023
SAJ,,,2023-04-03,2023
SAJ,,,2023-04-04,2023
SAJ,danaca01,,2023-04-05,2023
SAJ,dunnju01,5.0,2023-04-06,2023
SAJ,jeffrje01,5.0,2023-04-07,2023
SAJ,leonedo01,5.0,2023-04-08,2023
SAJ,bolsimi01,5.0,2023-04-09,2023
SAJ,danaca01,6.0,2023-04-11,2023
SAJ,dunnju01,,2023-04-12,2023
SAJ,jeffrje01,6.0,2023-04-13,2023
SAJ,leonedo01,6.0,2023-04-14,2023
SAJ,bolsimi01,6.0,2023-04-15,2023
SAJ,danaca01,5.0,2023-04-16,2023
SAJ,dunnju01,5.0,2023-04-17,2023
SAJ,,5.0,2023-04-18,2023
SAJ,leonedo01,5.0,2023-04-19,2023
SAJ,bolsimi01,6.0,2023-04-21,2023
SAJ,danaca01,6.0,2023-04-22,2023
SAJ,dunnju01,6.0,2023-04-23,2023
SAJ,jeffrje01,6.0,2023-04-24,2023
SAJ,leonedo01,,2023-04-25,2023
SAJ,bolsimi01,5.0,2023-04-26,2023
SAJ,,6.0,2023-04-28,2023
SAJ,dunnju01,6.0,2023-04-29,2023
SAJ,jeffrje01,6.0,2023-04-30,2023
SAJ,leonedo01,6.0,2023-05-01,2023
SAJ,bolsimi01,6.0,2023-05-02,2023
SAJ,danaca01,5.0,2023-05-03,2023
SAJ,dunnju01,5.0,2023-05-04,2023
SAJ,jeffrje01,5.0,2023-05-05,2023
SAJ,,5.0,2023-05-06,2023
SAJ,bolsimi01,,2023-05-07,2023
SAJ,danaca01,6.0,2023-05-09,2023
SAJ,dunnju01,6.0,2023-05-10,2023
SAJ,jeffrje01,7.0,2023-05-12,2023
SAJ,leonedo01,7.0,2023-05-13,2023
SAJ,bolsimi01,7.0,2023-05-14,2023
SAJ,danaca01,6.0,2023-05-15,2023
SAJ,dunnju01,6.0,2023-05-16,2023
SAJ,jeffrje01,5.0,2023-05-17,2023
SAJ,leonedo01,5.0,2023-05-18,2023
SAJ,bolsimi01,5.0,2023-05-19,2023
SAJ,danaca01,5.0,2023-05-20,2023
SAJ,dunnju01,5.0,2023-05-21,2023
SAJ,jeffrje01,5.0,2023-05-22,2023
SAJ,leonedo01,5.0,2023-05-23,2023
SAJ,bolsimi01,5.0,2023-05-24,2023
SAJ,danaca01,5.0,2023-05-25,2023
SAJ,dunnju01,5.0,2023-05-26,2023
SAJ,jeffrje01,5.0,2023-05-27,2023
SAJ,leonedo01,5.0,2023-05-28,2023
SAJ,bolsimi01,6.0,2023-05-30,2023
SAJ,danaca01,6.0,2023-05-31,2023
SAJ,dunnju01,6.0,2023-06-01,2023
SAJ,jeffrje01,6.0,2023-06-02,2023
SAJ,leonedo01,6.0,2023-06-03,2023
