id,voting
6139,0.434
6140,0.552
6141,0.462
6142,0.571
6143,0.585
6144,0.797
6145,0.36
6146,0.463
6147,0.35
6148,0.639
6149,0.722
6150,0.489
6151,0.949
6152,0.712
6153,0.558
6154,0.517
6155,0.311
6156,0.575
6157,0.533
6158,0.638
6159,0.534
6160,0.789
6161,0.6
6162,0.889
6163,0.749
6164,0.27
6165,0.497
6166,0.712
6167,0.738
6168,0.428
6169,0.374
6170,0.675
6171,0.19
6172,0.685
6173,0.56
6174,0.531
6175,0.752
6176,0.861
6177,0.611
6178,0.796
6179,0.667
6180,0.695
6181,0.807
6182,0.565
6183,0.625
6184,0.607
