id,home_team_abbr,away_team_abbr,date,is_night_game,home_team_win,home_pitcher,away_pitcher,home_team_rest,away_team_rest,home_pitcher_rest,away_pitcher_rest,season,home_batting_batting_avg_10RA,home_batting_onbase_perc_10RA,home_batting_onbase_plus_slugging_10RA,home_batting_leverage_index_avg_10RA,home_batting_RBI_10RA,away_batting_batting_avg_10RA,away_batting_onbase_perc_10RA,away_batting_onbase_plus_slugging_10RA,away_batting_leverage_index_avg_10RA,away_batting_RBI_10RA,home_pitching_earned_run_avg_10RA,home_pitching_SO_batters_faced_10RA,home_pitching_H_batters_faced_10RA,home_pitching_BB_batters_faced_10RA,away_pitching_earned_run_avg_10RA,away_pitching_SO_batters_faced_10RA,away_pitching_H_batters_faced_10RA,away_pitching_BB_batters_faced_10RA,home_pitcher_earned_run_avg_10RA,home_pitcher_SO_batters_faced_10RA,home_pitcher_H_batters_faced_10RA,home_pitcher_BB_batters_faced_10RA,away_pitcher_earned_run_avg_10RA,away_pitcher_SO_batters_faced_10RA,away_pitcher_H_batters_faced_10RA,away_pitcher_BB_batters_faced_10RA,home_team_season,away_team_season,home_team_errors_mean,home_team_errors_std,home_team_errors_skew,away_team_errors_mean,away_team_errors_std,away_team_errors_skew,home_team_spread_mean,home_team_spread_std,home_team_spread_skew,away_team_spread_mean,away_team_spread_std,away_team_spread_skew,home_team_wins_mean,home_team_wins_std,home_team_wins_skew,away_team_wins_mean,away_team_wins_std,away_team_wins_skew,home_batting_batting_avg_mean,home_batting_batting_avg_std,home_batting_batting_avg_skew,home_batting_onbase_perc_mean,home_batting_onbase_perc_std,home_batting_onbase_perc_skew,home_batting_onbase_plus_slugging_mean,home_batting_onbase_plus_slugging_std,home_batting_onbase_plus_slugging_skew,home_batting_leverage_index_avg_mean,home_batting_leverage_index_avg_std,home_batting_leverage_index_avg_skew,home_batting_wpa_bat_mean,home_batting_wpa_bat_std,home_batting_wpa_bat_skew,home_batting_RBI_mean,home_batting_RBI_std,home_batting_RBI_skew,away_batting_batting_avg_mean,away_batting_batting_avg_std,away_batting_batting_avg_skew,away_batting_onbase_perc_mean,away_batting_onbase_perc_std,away_batting_onbase_perc_skew,away_batting_onbase_plus_slugging_mean,away_batting_onbase_plus_slugging_std,away_batting_onbase_plus_slugging_skew,away_batting_leverage_index_avg_mean,away_batting_leverage_index_avg_std,away_batting_leverage_index_avg_skew,away_batting_wpa_bat_mean,away_batting_wpa_bat_std,away_batting_wpa_bat_skew,away_batting_RBI_mean,away_batting_RBI_std,away_batting_RBI_skew,home_pitching_earned_run_avg_mean,home_pitching_earned_run_avg_std,home_pitching_earned_run_avg_skew,home_pitching_SO_batters_faced_mean,home_pitching_SO_batters_faced_std,home_pitching_SO_batters_faced_skew,home_pitching_H_batters_faced_mean,home_pitching_H_batters_faced_std,home_pitching_H_batters_faced_skew,home_pitching_BB_batters_faced_mean,home_pitching_BB_batters_faced_std,home_pitching_BB_batters_faced_skew,home_pitching_leverage_index_avg_mean,home_pitching_leverage_index_avg_std,home_pitching_leverage_index_avg_skew,home_pitching_wpa_def_mean,home_pitching_wpa_def_std,home_pitching_wpa_def_skew,away_pitching_earned_run_avg_mean,away_pitching_earned_run_avg_std,away_pitching_earned_run_avg_skew,away_pitching_SO_batters_faced_mean,away_pitching_SO_batters_faced_std,away_pitching_SO_batters_faced_skew,away_pitching_H_batters_faced_mean,away_pitching_H_batters_faced_std,away_pitching_H_batters_faced_skew,away_pitching_BB_batters_faced_mean,away_pitching_BB_batters_faced_std,away_pitching_BB_batters_faced_skew,away_pitching_leverage_index_avg_mean,away_pitching_leverage_index_avg_std,away_pitching_leverage_index_avg_skew,away_pitching_wpa_def_mean,away_pitching_wpa_def_std,away_pitching_wpa_def_skew,home_pitcher_earned_run_avg_mean,home_pitcher_earned_run_avg_std,home_pitcher_earned_run_avg_skew,home_pitcher_SO_batters_faced_mean,home_pitcher_SO_batters_faced_std,home_pitcher_SO_batters_faced_skew,home_pitcher_H_batters_faced_mean,home_pitcher_H_batters_faced_std,home_pitcher_H_batters_faced_skew,home_pitcher_BB_batters_faced_mean,home_pitcher_BB_batters_faced_std,home_pitcher_BB_batters_faced_skew,home_pitcher_leverage_index_avg_mean,home_pitcher_leverage_index_avg_std,home_pitcher_leverage_index_avg_skew,home_pitcher_wpa_def_mean,home_pitcher_wpa_def_std,home_pitcher_wpa_def_skew,away_pitcher_earned_run_avg_mean,away_pitcher_earned_run_avg_std,away_pitcher_earned_run_avg_skew,away_pitcher_SO_batters_faced_mean,away_pitcher_SO_batters_faced_std,away_pitcher_SO_batters_faced_skew,away_pitcher_H_batters_faced_mean,away_pitcher_H_batters_faced_std,away_pitcher_H_batters_faced_skew,away_pitcher_BB_batters_faced_mean,away_pitcher_BB_batters_faced_std,away_pitcher_BB_batters_faced_skew,away_pitcher_leverage_index_avg_mean,away_pitcher_leverage_index_avg_std,away_pitcher_leverage_index_avg_skew,away_pitcher_wpa_def_mean,away_pitcher_wpa_def_std,away_pitcher_wpa_def_skew
1674,FBW,RKN,2023/4/7,-1,-1,bettial01,corbipa01,2,2,6,6,2023,0.079821837,0.259872769,-0.376843602,1.570592186,0.338999251,-0.874524664,-0.93373641,-0.799094337,1.720758306,-0.419752683,-0.302540039,0.085466987,-1.272854806,,-0.743610704,-0.248771669,-1.007776276,1.365882952,-1.387443306,-1.396666328,-2.819316837,-1.073944389,-1.047243594,1.323396455,-1.016549256,-1.034598363,CLE_2023,SEA_2023,-0.843313477,,-2.271704989,,1.827301295,0.167409428,0.907160942,-2.778734001,-0.163637546,-0.138303761,0.269039465,2.505864253,1.865317261,,-2.143804451,-1.870082032,-0.550110178,2.132676356,0.218873714,0.90275088,0.317892092,0.419678931,2.687258909,-2.179646746,-0.497854173,-0.317568508,-2.81334748,,-0.793739984,-2.004426078,2.377458756,5.115810824,1.554172562,0.61229616,1.254147154,-0.525075433,-1.254067984,0.05780221,0.600739224,-1.417725218,-1.345779554,-1.653649553,-1.107316899,0.94632266,2.461963195,3.12570907,0.02909699,-4.71197776,-2.583136112,-0.509775856,0.192872993,-0.596614547,0.036358932,1.255144197,-0.368623761,-0.924061555,-0.37383981,0.067001365,-1.12396487,1.118341522,-1.847157693,0.382472188,0.795481931,,-2.133523164,0.367885207,4.663112423,-2.891071221,-2.47959224,0.411786567,1.901469414,-0.735183877,,-1.621989423,-1.83413707,-0.347480793,-0.060246102,-3.671873949,-1.461509277,-1.281737196,0.596141392,1.828974148,,-4.253316013,-0.098379265,-0.793138221,1.242553462,-0.320220816,0.95622029,-0.359599358,-1.451127421,,,-1.46270899,,,-2.961774983,,,-1.148175452,,,0.563055006,,,4.651925245,,,-1.108701501,,,1.378668685,,,-1.044986044,,,-1.111246646,,,-1.096111887,,,1.754726061,,
2541,KJP,GUT,2023/4/7,,1,glasnty01,peterda01,2,2,6,6,2023,-1.38300964,-0.158262874,-1.099943174,-0.283598411,-1.055718581,-0.589222387,-1.234942596,-0.857160411,-0.547406169,-1.939048889,0.850951389,0.391071543,,0.940074741,-0.21612354,-1.362909223,-1.474643068,0.805196484,-0.408063183,1.335058315,0.766864927,0.180723413,-0.161340262,-1.89699385,-2.545781406,6.179317162,NYM_2023,MIA_2023,,-4.94663563,,0.0288831,-1.727713472,-3.589970347,-1.458048883,1.648977804,,-1.94913792,-0.274093688,-1.575223711,,0.202400088,0.660746548,-0.631136573,0.205665559,0.654446582,-2.099256407,-0.457877058,0.324053441,-0.24276628,-2.536057214,2.398091606,-1.620619566,-1.309359758,1.267889475,-0.551925439,-2.089798718,-0.381078436,-1.081917378,-0.017699853,-1.612285773,-1.604635299,-0.54189492,-2.374860763,-0.795679424,,-0.527032181,-1.899270209,-0.824878222,-1.897452129,-1.198554751,-1.30994932,-1.439632608,-1.019436728,-1.931325171,-6.505244941,-2.424115068,-4.404026843,3.597406876,-3.04312171,-3.034584927,1.237679287,1.489009292,2.138586632,-1.107833503,0.479456162,3.124473866,-1.592233407,1.622496168,1.35183978,-1.486058615,1.277444936,1.732156797,0.292921939,-0.633408053,-1.388187882,-3.437590639,0.141069767,-0.719745693,-1.596973445,-0.303812565,1.304207693,-0.060416727,-1.87160364,1.000966185,1.664785374,-2.188559159,-0.520316005,0.682814091,1.016030633,-1.499621084,-4.040179276,0.108683695,-0.15662696,-3.750358819,1.338301142,2.951626072,1.228753167,-0.420909753,,,1.382718012,,,0.854962908,,,0.154894996,,,1.380139549,,,0.536218479,,,-0.164593827,,,-1.988476676,,,-2.674981425,,,6.401603248,,,1.989956231,,,-0.204662124,,
7657,MZG,ECN,2023/4/7,1,1,wainwad01,ventejo01,2,3,6,8,2023,,-0.078507372,0.208204627,-0.91152466,-1.478360348,0.358177935,0.532442622,1.336078179,-0.156614195,0.41586023,2.294094707,-0.114551992,1.052609935,1.35697408,0.440304931,-0.044523383,0.207613904,0.918466548,0.87266467,1.552354593,1.948674826,-1.016914034,0.901743737,3.531229051,1.132371739,2.429711353,PHI_2023,CIN_2023,-1.432645313,-0.049807024,1.104150318,1.447377979,-0.044400903,-2.162868929,-3.691858162,1.160961659,-1.213606406,-0.190041879,-0.695361339,-2.099109742,-2.924070752,-1.959458954,4.060997514,0.855597979,0.11848537,-0.906462834,1.289480386,-2.913738439,-5.455073821,-0.11641099,-5.030764131,-0.898458955,0.410557242,-2.752351764,2.923322362,-1.644181723,-0.506459238,1.216747721,-2.069288757,-0.57333262,-0.81679469,-2.276432711,-1.682134784,-0.912366191,0.726486724,-3.230105481,-1.318552751,,-4.155393201,-0.634630273,2.24762924,-5.293490971,-4.091089895,-0.305251434,1.823668269,2.181777256,1.035174437,-1.331659875,-1.085341823,0.748964392,,-1.824496133,3.81311042,4.235107523,-1.586078603,-0.202951373,-3.461292563,-0.616734178,1.848795474,,-2.436795524,1.893851406,4.269651045,-1.061057825,-3.51726802,-4.169720411,-1.920395171,-2.333874964,1.046477069,0.146271329,0.706777578,0.811680133,-0.86058914,-0.068072316,-0.251122958,0.521339507,0.431213234,0.315185179,1.437121229,1.180261748,4.284527278,2.679831071,3.290551186,-1.817749214,0.769061135,,0.865423975,-1.069138283,0.926297968,,,1.609058797,,,2.112751532,,,-1.088944977,,,-0.945408766,,,-2.08859451,,,0.968335382,,,3.687113496,,,1.24553034,,,2.496619122,,,0.961266859,,,-0.418802909,,
2847,VJV,SAJ,2023/4/7,1,-1,swanser01,jeffrje01,2,1,6,5,2023,-0.140998403,0.528563636,-0.150283536,-1.141654699,1.036358166,1.324270474,1.170072947,0.280934652,-0.665232895,-0.166536649,-0.890501893,0.596294572,-0.88952221,0.112147704,0.529391652,-0.266732032,0.859478269,-0.190814323,-0.897753245,-1.874718141,-2.550353205,0.557123753,5.685621729,-3.47292953,6.27452663,-2.25729591,LAA_2023,TOR_2023,1.661346825,0.949926849,-2.172026056,-1.744235499,,-0.797237305,1.980265399,3.248640515,-0.623067819,-0.267649058,,-0.636345071,1.448848738,,-1.596256025,0.607808887,0.205665559,-0.638653118,-0.131057264,-0.705754658,-1.012331006,0.845361317,-1.701128337,,-0.146071637,-0.225703425,-0.927759877,-2.044485074,-0.743029068,-1.281294601,,-0.289464097,-1.240764384,1.72076189,2.616697823,0.407111241,2.278685227,,-1.38811656,,-1.886892994,4.268047009,,-2.103080878,-2.106643919,-1.234768977,0.999167539,,2.011020652,4.666448389,4.561231431,-0.188863353,0.249571957,,-1.31550325,1.742006551,2.345913283,0.756432472,-0.678190071,0.159454169,-1.237912024,1.485906556,4.951308898,0.053313508,-0.625814392,-6.882218572,-0.678142179,3.739012803,-1.496528657,1.292720489,-2.05972712,0.115473149,0.843929098,2.779461363,-1.59528623,-0.372050291,0.127599477,-2.852848686,1.446359134,5.24008853,-1.287906279,-0.428092907,-1.762238444,-0.119393431,-1.634096221,,-0.575214956,-0.992301609,3.775508927,-0.431664668,-0.936018587,,,-1.960658716,,,-2.675519641,,,0.54581613,,,-4.213746938,,,0.903692297,,,6.066516821,,,-3.636228661,,,6.72650896,,,-2.384611035,,,-2.12480126,,,-5.49393952,,
3448,STC,UPV,2023/4/7,1,1,crawfku01,parkemi01,2,2,6,6,2023,-0.014580868,0.533983913,0.837507219,-1.578901772,1.036358166,,0.428642336,0.74767529,-1.684761372,0.149983394,0.970393439,-0.22457449,0.407188961,-1.690677758,-1.583682854,2.93536655,-0.667591653,-1.432810668,2.693307206,-0.303976471,,-0.404788228,0.901743737,1.451869472,1.850761026,-0.499668186,BAL_2023,NYY_2023,3.72400825,-0.431982727,-3.434984649,-2.483034915,-2.53924301,1.099039057,-0.012642879,-1.72196529,0.607892228,,-0.550069986,-0.760217116,,0.293131059,0.006446132,1.433772526,-0.205671101,,0.069274969,4.456020959,-1.00524614,0.85394857,4.595966955,1.264326018,1.387682935,3.663427762,-2.042563174,-2.805061439,-3.875200486,-0.215354623,1.746785005,-1.426265384,-0.777553009,1.72076189,0.018989286,-2.49258767,0.119780487,-2.103892402,-5.932581058,0.760339816,-0.063838785,-1.998337463,1.323085678,-0.966407377,-4.87833839,-3.097991078,-0.886738763,4.301276767,0.570458059,-2.186386955,-2.326539412,,-1.470497582,-1.939468769,1.681363994,1.312623467,-3.232456713,-0.351441656,-3.757988212,-2.249077451,0.823002371,3.800003333,-5.40381946,-2.612253876,-3.22535796,1.603324989,-0.594638478,-1.150988633,-2.35760181,-1.783922304,3.634373522,0.54625526,-2.409208698,-0.72733506,0.333019265,4.008370768,,-0.606513321,-0.931741056,2.239310022,-0.558068279,-2.228872721,,-3.379070192,-2.0079599,-2.790580639,-0.606434472,1.553294729,-0.575316873,-2.418154815,2.841446198,,,-0.324538189,,,3.908353221,,,-0.453204547,,,-1.008261423,,,,,,0.968335382,,,1.512996293,,,2.011255295,,,-0.554149726,,,1.154146116,,,,,
1387,ZQF,HXK,2023/4/8,-1,1,wrighst01,mantijo01,1,1,6,6,2023,-0.215699674,-0.469541631,-0.834417004,1.205671696,-0.675340991,-0.31498787,0.331329569,-0.565585765,2.023916653,-0.071580636,-2.084135294,,-2.043415587,-0.360689195,-0.437668149,0.714615323,1.546841701,-1.184498372,-0.979368255,0.652127154,-1.922771396,0.180723413,0.104430738,-0.951432441,1.178348654,-0.007532424,MIN_2023,HOU_2023,-2.611308985,-2.647689783,1.67209727,-1.965875324,-0.621491085,2.179995439,1.826964762,-0.665964185,2.349088129,0.217395806,-1.889406779,1.706594478,,-0.560441489,-2.143804451,-1.09574112,0.017259494,1.164480264,-0.249435401,0.943679152,-1.558211749,-0.735919937,2.517632413,-0.892747243,-1.20833389,2.628193519,-0.093112034,2.038609099,3.068784287,0.337820042,-1.38792476,0.75354731,-1.369060479,-1.000017628,1.877239207,,-0.355073179,-0.591069827,-0.86573252,0.604763742,-0.149850442,-2.037321218,-0.740410396,-0.494162723,1.090887131,3.679741003,0.444736674,-2.511073795,-1.719186413,0.232335092,1.434070885,-0.035956656,-0.897221511,-1.69361692,-3.237782694,-1.832138821,0.492066734,3.486876711,2.213747207,-2.322518808,-3.071840444,2.22202827,2.68993446,-0.645799435,0.77859048,1.174701764,0.905445869,0.776718357,-3.41911842,4.232111757,-1.647043656,-0.777120101,-0.644886739,-3.028940732,-1.716367768,0.970417629,-2.69135814,-4.883220925,2.516787596,-3.152923097,-1.398682593,-1.868842861,-2.346552143,-1.279265494,3.930720838,,2.712515088,0.01514208,-3.799143574,1.341205382,-1.021870059,,,0.671361262,,,-2.00759051,,,0.154894996,,,1.065876263,,,2.63606887,,,0.118638475,,,-0.999825485,,,1.294536738,,,-0.04162056,,,2.504300918,,,-0.729307048,,
2323,PDF,YHA,2023/4/8,1,-1,suarean01,smithaj01,1,,5,7,2023,1.034110047,1.306373365,1.040130963,-0.667011494,0.481640847,-0.590452138,-0.171453064,0.077496011,-0.115374841,-0.071580636,-0.942155168,-0.477813421,-0.49718319,1.559390668,0.529538176,-0.114230883,0.351840029,0.711824299,,-2.863703636,2.261107328,-0.19103001,0.281611404,-2.260671314,0.159783167,0.987555272,ATL_2023,SDP_2023,-1.174812635,-0.374258793,0.59884485,-1.190135937,-1.799099505,-1.772910982,2.056915718,-2.004213444,-1.32725308,-0.348489868,-2.199364426,-0.281031213,2.177668653,-0.892013019,-2.610755531,-0.011663843,0.295556132,0.007896732,1.731121899,-0.549513401,-3.462430579,2.077632085,-2.578683601,0.887189968,1.702299258,-0.588475169,-2.017730186,-1.218859414,3.281346692,2.548469771,2.117399128,,-0.545979557,0.839027787,-1.539460587,-2.813324882,-0.797655237,-2.457991247,,-0.199045973,-0.053920906,0.848433726,0.270048809,-0.84355768,,-0.229885147,-0.612014303,1.191942673,1.793336357,-0.925487451,0.370215576,-0.035956656,,-1.670053304,-1.398687944,-2.259331042,,-0.693221938,0.314329265,0.310228829,-0.614352089,,2.789500178,,0.090764809,-2.335688741,-0.224090804,0.598025835,0.236553449,1.157440969,-2.292379263,-0.677168201,0.844154676,-1.467872744,-2.522982038,-0.163431092,0.541297019,1.234052112,0.655816031,1.514559018,1.799033208,0.880649601,3.193997802,-0.066539357,2.586968502,0.616563956,0.615786705,-1.68425576,1.686227392,0.042992371,-0.002383825,,,-2.990808677,,,2.445270363,,,-0.231199952,,,0.060233749,,,-0.20922841,,,0.30746001,,,-2.368727134,,,0.208856556,,,0.994702151,,,0.768387601,,,-0.247490281,,
7509,RAV,BPH,2023/4/8,1,-1,stanery01,arihako01,1,1,6,6,2023,1.32101218,2.174004825,1.29480229,-0.609068038,1.480132022,,1.63810102,0.904730196,-0.969618604,-0.293144666,-1.628405825,-0.883987029,-1.703551054,0.512068399,0.780241103,-0.381023327,1.523141173,1.206197938,-0.469274441,1.042373532,0.297245886,0.419707756,0.104430738,-1.323926329,1.027878752,-0.979021202,MIL_2023,STL_2023,-2.611308985,-2.647689783,1.67209727,-3.517354098,-5.014323913,,3.403771312,0.283118483,,-0.914375543,-1.317457922,1.98796319,3.114722829,-2.361969332,-4.620156477,-1.870082032,-0.550110178,2.132676356,2.185771998,0.783073972,-3.001610016,3.452205899,-0.715737797,-2.79039032,2.097730487,2.036662611,-1.567279548,-1.118068749,-0.526051155,-0.042916115,2.119964739,-1.885077195,-2.133487918,2.426149173,1.459222034,-3.202281046,3.140139589,1.594728446,0.046199647,2.693928163,-0.954511235,2.721850335,1.569862343,2.584235666,3.138622363,-1.791043954,-0.494218754,0.131083064,0.670977459,2.689765593,1.989452298,-0.39273895,1.272260271,-0.362372728,-2.503856022,-0.827584874,-1.275784556,-1.241408309,-0.08490526,-0.774470896,-2.531680289,-1.891929755,-1.629978081,0.644616207,,-2.511726612,-1.259685812,-2.266915409,-1.135688406,,-2.708302623,-1.671409984,1.230118903,-0.339653836,-1.12691912,-0.528399006,-2.220950639,,2.479878855,2.930593416,-3.124756348,1.597445648,7.143404062,1.227067598,-1.841159182,1.322300444,1.91366592,-3.348197724,4.184367132,-3.489445821,-0.485298357,,,1.077850834,,,0.355151994,,,0.40309889,,,0.437349692,,,0.966687809,,,0.118638475,,,-1.389294136,,,1.134152165,,,-1.053366447,,,-0.774646458,,,-0.440216988,,
10716,KJP,GUT,2023/4/8,,1,happja01,staumjo01,1,1,6,6,2023,-1.331909045,0.43641893,-0.561375941,-0.304556683,-0.405906864,,-1.185127727,-0.908175606,-0.811288941,-1.844092876,0.607443091,0.249185917,0.57779033,,0.411586185,-1.073556697,,2.104015032,,2.538317979,-1.666615556,1.79386773,0.349757814,-0.471147281,,0.420993955,NYM_2023,MIA_2023,-3.495306739,-4.94663563,,0.361342837,-1.799099505,-4.103943128,-0.587520267,2.003132797,-1.573452176,,-0.351185176,-0.815686733,-0.008791092,0.293131059,0.006446132,-1.09574112,0.017259494,1.164480264,-2.018277955,-0.979417472,0.082366711,0.699378021,-0.840336427,2.537449931,-0.784379752,-0.295825241,0.676062726,-0.588381637,-2.51159938,-0.219532115,-0.625471916,-0.260160766,-2.168560485,-0.571746778,0.523380631,-1.74198477,,0.347230475,0.021925275,-1.819630076,,-2.199599366,-1.27871372,-1.756755363,-1.165611612,-1.501691244,-2.008835122,-4.769883113,-2.638890442,-4.479136581,3.881159908,-2.890215012,-3.18247534,0.517874706,1.096852877,1.707270075,-0.593116003,,2.464827545,-1.11169864,1.09414588,1.123838365,-0.445744625,,1.099222114,,-1.163507442,-1.468278147,-2.191796275,0.627366116,-0.832947469,-2.11689272,0.66256426,1.904108332,-1.11703942,-1.475773885,0.859901111,0.469247124,-2.440509614,-0.922774543,1.379841402,2.899197386,,3.557293147,,-0.721774481,-3.4907242,0.859308076,,,-0.968212889,,,2.636060859,,,-1.734966375,,,1.830271285,,,2.008666121,,,2.237097296,,,0.380083677,,,-0.497653451,,,-0.679720973,,,0.40466334,,,0.511215258,,,-2.196171427,,
7305,MOO,DPS,2023/4/8,-1,1,reyesal02,couloda01,1,1,7,6,2023,0.427880504,0.322593116,-0.356803891,0.239125534,0.296735074,-0.348191152,-0.785450288,-0.565171007,-1.048169755,0.466503437,-0.305098106,1.631541424,,0.869010686,-0.772915546,1.668336264,-0.755296602,-0.006915412,-1.387443306,2.538317979,-1.666615556,-0.954452217,-1.021187613,0.769974226,1.75129174,0.987555272,CHC_2023,TEX_2023,-0.4013146,-1.661743139,-2.921311019,-1.744235499,-2.014072786,-0.797237305,0.907160942,-0.721325756,0.661499572,1.543185101,1.765305547,2.282136211,-0.008791092,,0.006446132,0.607808887,0.205665559,-0.638653118,0.770437783,0.017168039,1.116795214,0.519045713,0.547390241,-0.549321993,-0.466738273,-0.761457781,-0.156088901,0.357335028,0.086556539,1.891013139,-0.012135474,-0.695109926,1.700296264,0.545116419,1.207198193,0.619358176,-0.408420124,5.25347117,-0.99060066,-1.180656915,4.589919397,0.902571074,-0.739758697,4.237998397,-0.986692244,-1.934598787,-1.64516225,,-0.137702731,3.506687149,0.203626073,0.830514631,5.245111115,0.598929731,-0.372743384,0.976380586,-1.835582383,2.153638502,0.14408991,-2.875180314,-1.108782855,,-1.01094712,1.172373186,-1.364757317,-1.312645997,0.824924443,-1.575182667,-2.154797132,-0.003754256,1.115947987,,-1.161009562,-0.956162136,-0.146330747,2.275093043,2.559192572,0.333370873,-1.06832364,1.172373275,-2.547701392,-0.161456497,-3.781998193,0.309026918,-1.703117208,-1.661013859,1.823502875,1.011294089,-0.562624371,0.747373204,-1.451127421,,,,,,-1.734966375,,,-1.024073505,,,0.311644377,,,3.717491821,,,-1.080933628,,,0.800026684,,,1.90523184,,,0.994702151,,,2.182835489,,,1.754726061,,
570,QPO,JBM,2023/4/8,-1,-1,livelbe01,francbo01,1,1,,5,2023,-0.412714014,0.914951944,0.626811924,-1.003576675,,-2.398186395,-1.700074455,-1.96207486,0.417300149,-1.622528846,0.068182897,0.184816231,0.892389061,-0.567542984,-0.523824386,,0.915025006,0.035800252,2.285232155,,-0.488298691,3.442859698,-0.958653261,-0.984610034,,2.18302676,SFG_2023,KCR_2023,0.92468203,-0.348743937,-1.887794154,-3.517354098,-5.014323913,,,2.770842361,1.327964398,-1.140729813,-2.490050538,2.953340006,-0.633493876,0.202400088,0.660746548,-2.179818397,-0.878610518,2.594096131,-0.561641478,5.022874418,1.470855088,1.457509763,3.147682576,1.078557606,1.06053382,7.082136785,0.986412668,-1.804303063,-0.698352967,-0.889745136,,1.737710475,0.637096618,1.821531502,6.634749742,-0.043318489,-3.70209999,0.833746481,0.538550627,-2.6428868,-1.768723829,1.655492605,-2.934680725,-0.334598542,0.545159819,0.743596063,-0.978130488,-2.344094446,-4.227161607,-0.490972234,2.350571,-2.533432718,0.128656833,1.351357099,0.228404671,-3.304229924,-0.440886916,0.201086645,2.577144204,5.193270148,1.594150095,-0.87065085,1.16920988,-0.951643083,-0.871783353,,-2.870114336,-1.474815892,3.726099831,-0.343570099,-4.013290967,0.34558745,-0.777526695,-1.595127004,-1.678273293,-0.424322241,-2.632062483,2.355585168,1.532861857,-0.839799012,,-0.099522734,0.470091781,-1.827571799,-1.474485189,,-1.108428866,0.750230448,-1.993891303,1.688854302,2.412188836,,,-1.960658716,,,-0.480895354,,,3.542878159,,,-3.899483652,,,-0.146232898,,,-1.014290734,,,-1.034515,,,-2.558913643,,,2.239712272,,,-1.610456574,,,1.808261257,,
9639,FBW,RKN,2023/4/8,1,-1,hellije01,,1,1,6,6,2023,-0.03038306,0.127463149,-0.589139291,1.43867836,0.037866991,-0.650709946,-0.698563888,-0.61639358,1.542790855,-0.293144666,-0.195248807,0.050660583,-0.990353612,-0.239352394,-0.780241757,0.279833879,-0.959268672,1.221984072,0.711228386,-1.482032723,2.261107328,0.076167763,0.635972737,-2.722483968,1.296575005,0.420993955,CLE_2023,SEA_2023,-1.174812635,-1.766052152,-1.759260426,0.361342837,,0.60926261,0.562234509,-2.68440432,0.429936491,0.104218671,-0.060835091,2.134868134,1.08443878,0.012232592,-1.164002034,-1.09574112,0.017259494,1.164480264,0.04423344,0.317384336,,0.209904614,1.967603252,-1.758195263,-0.827488239,-0.629348598,-1.831820391,2.443916241,,-1.378184433,1.701070488,4.601834438,2.123045261,0.133640504,0.984252797,0.010522308,-0.894470062,-0.291126983,-0.286463075,-1.041749707,-1.514490342,-2.311919039,-0.820243516,,1.69763411,2.800467652,-0.42666244,-3.908712914,-1.804029958,-0.137249895,-0.368619149,-0.39273895,-0.348110397,,-0.195837268,-1.239952005,-0.810651994,0.020025403,-1.542304762,1.384566883,-1.398167363,0.138801799,-0.203489834,-0.466396922,-2.362676672,-0.569929776,4.144196566,-2.769916073,-1.411162662,-0.086578451,1.503327529,0.013250666,-1.17228847,-1.923856226,-1.642789747,0.375643375,0.969555508,-2.2325881,-1.385968569,-1.751962359,0.337211469,1.620334082,0.974877406,-3.714286187,0.020250556,-1.30939591,0.961757884,0.083117993,0.558951864,-1.015156142,0.756481868,,,-1.551628584,,,2.445270363,,,0.046305792,,,1.442992206,,,-4.29343742,,,0.68510308,,,-2.851584859,,,1.420553187,,,0.40466334,,,0.318336001,,,-2.378191094,,
9419,VJV,SAJ,2023/4/8,1,1,parkebl01,leonedo01,1,1,6,5,2023,-0.678683373,0.171599689,-0.47203223,-0.717557913,0.719376841,1.21728212,0.886823284,0.147175301,-0.321571611,-0.182362651,-0.801953421,0.3824091,-0.588536062,-0.327187411,0.231068356,-0.443549668,0.256674287,0.224819664,-1.387443306,-0.827557028,-1.175650196,0.076167763,2.261865911,0.612829642,2.281794597,-0.174181571,LAA_2023,TOR_2023,0.92468203,0.838917875,-1.595613749,-0.41439655,-0.318188085,-0.544504138,1.564163671,2.697859284,-0.139373011,-0.122135599,,-1.018306462,0.615911692,0.202400088,-0.647854284,1.072413434,0.017259494,-1.1486868,-0.983119682,-0.121723416,,0.279829387,-1.576671065,1.707218542,-0.645654698,-0.423719607,0.213628117,-1.306783185,-0.69320553,-2.422976478,0.045085418,0.04769251,-0.18569564,,2.089773638,0.957332044,2.106789517,1.354037119,-1.016981273,1.492843831,-1.839446231,4.298176856,0.379534231,-2.388177563,-1.284003321,-0.606716583,0.754290142,-0.257519161,1.959629705,3.762588557,4.756937319,-0.214347803,-0.206960763,0.371646724,-1.172900917,1.098440611,2.147498365,0.46776502,-0.955123796,1.009766233,-0.759542825,0.999310861,3.507879116,-0.596265376,-0.373181769,-4.257687644,,3.018138149,-2.435028277,0.881281436,-2.224997227,0.994453113,0.38465197,2.369376533,-1.027334258,-0.613934067,-0.193842451,-2.009039855,,5.310487195,-0.209872048,0.174537928,-1.199623136,-0.776585045,-1.036633304,0.086600999,-1.651528445,-0.267827421,3.518987778,-1.126659817,-1.451127421,,,-0.869911698,,,,,,0.046305792,,,-1.196819394,,,2.237097296,,,2.41781834,,,0.63572093,,,2.470690267,,,-0.21517541,,,-2.767732118,,,-3.256168314,,
